word,pair,type,freq,file,register
least,most/least,subtract,1252,w_spok_2004.txt,spoken
many,many/few,add,3774,w_spok_2004.txt,spoken
few,many/few,subtract,1861,w_spok_2004.txt,spoken
increase,increase/decrease,add,525,w_spok_2004.txt,spoken
decrease,increase/decrease,subtract,28,w_spok_2004.txt,spoken
add,add/subtract,add,2359,w_spok_2005.txt,spoken
subtract,add/subtract,subtract,5,w_spok_2005.txt,spoken
addition,addition/subtraction,add,302,w_spok_2005.txt,spoken
subtraction,addition/subtraction,subtract,0,w_spok_2005.txt,spoken
plus,plus/minus,add,184,w_spok_2005.txt,spoken
minus,plus/minus,subtract,17,w_spok_2005.txt,spoken
more,more/less,add,9527,w_spok_2005.txt,spoken
less,more/less,subtract,2500,w_spok_2005.txt,spoken
most,most/least,add,4844,w_spok_2005.txt,spoken
least,most/least,subtract,1425,w_spok_2005.txt,spoken
many,many/few,add,4060,w_spok_2005.txt,spoken
few,many/few,subtract,1931,w_spok_2005.txt,spoken
increase,increase/decrease,add,488,w_spok_2005.txt,spoken
decrease,increase/decrease,subtract,20,w_spok_2005.txt,spoken
add,add/subtract,add,2171,w_spok_2006.txt,spoken
subtract,add/subtract,subtract,2,w_spok_2006.txt,spoken
addition,addition/subtraction,add,288,w_spok_2006.txt,spoken
subtraction,addition/subtraction,subtract,0,w_spok_2006.txt,spoken
plus,plus/minus,add,189,w_spok_2006.txt,spoken
minus,plus/minus,subtract,17,w_spok_2006.txt,spoken
more,more/less,add,9604,w_spok_2006.txt,spoken
less,more/less,subtract,2476,w_spok_2006.txt,spoken
most,most/least,add,4809,w_spok_2006.txt,spoken
least,most/least,subtract,1265,w_spok_2006.txt,spoken
many,many/few,add,3654,w_spok_2006.txt,spoken
few,many/few,subtract,1745,w_spok_2006.txt,spoken
increase,increase/decrease,add,450,w_spok_2006.txt,spoken
decrease,increase/decrease,subtract,32,w_spok_2006.txt,spoken
add,add/subtract,add,1904,w_spok_2007.txt,spoken
subtract,add/subtract,subtract,6,w_spok_2007.txt,spoken
addition,addition/subtraction,add,251,w_spok_2007.txt,spoken
subtraction,addition/subtraction,subtract,2,w_spok_2007.txt,spoken
plus,plus/minus,add,198,w_spok_2007.txt,spoken
minus,plus/minus,subtract,21,w_spok_2007.txt,spoken
more,more/less,add,8211,w_spok_2007.txt,spoken
less,more/less,subtract,2028,w_spok_2007.txt,spoken
most,most/least,add,3927,w_spok_2007.txt,spoken
least,most/least,subtract,1123,w_spok_2007.txt,spoken
many,many/few,add,2946,w_spok_2007.txt,spoken
few,many/few,subtract,1286,w_spok_2007.txt,spoken
increase,increase/decrease,add,307,w_spok_2007.txt,spoken
decrease,increase/decrease,subtract,32,w_spok_2007.txt,spoken
add,add/subtract,add,1548,w_spok_2008.txt,spoken
subtract,add/subtract,subtract,4,w_spok_2008.txt,spoken
addition,addition/subtraction,add,215,w_spok_2008.txt,spoken
subtraction,addition/subtraction,subtract,2,w_spok_2008.txt,spoken
plus,plus/minus,add,158,w_spok_2008.txt,spoken
minus,plus/minus,subtract,23,w_spok_2008.txt,spoken
more,more/less,add,6899,w_spok_2008.txt,spoken
less,more/less,subtract,1761,w_spok_2008.txt,spoken
most,most/least,add,3527,w_spok_2008.txt,spoken
least,most/least,subtract,833,w_spok_2008.txt,spoken
many,many/few,add,2517,w_spok_2008.txt,spoken
few,many/few,subtract,1108,w_spok_2008.txt,spoken
increase,increase/decrease,add,278,w_spok_2008.txt,spoken
decrease,increase/decrease,subtract,15,w_spok_2008.txt,spoken
add,add/subtract,add,2032,w_spok_2009.txt,spoken
subtract,add/subtract,subtract,12,w_spok_2009.txt,spoken
addition,addition/subtraction,add,334,w_spok_2009.txt,spoken
subtraction,addition/subtraction,subtract,2,w_spok_2009.txt,spoken
plus,plus/minus,add,272,w_spok_2009.txt,spoken
minus,plus/minus,subtract,36,w_spok_2009.txt,spoken
more,more/less,add,8884,w_spok_2009.txt,spoken
less,more/less,subtract,2235,w_spok_2009.txt,spoken
most,most/least,add,3771,w_spok_2009.txt,spoken
least,most/least,subtract,1066,w_spok_2009.txt,spoken
many,many/few,add,3148,w_spok_2009.txt,spoken
few,many/few,subtract,1329,w_spok_2009.txt,spoken
increase,increase/decrease,add,546,w_spok_2009.txt,spoken
decrease,increase/decrease,subtract,28,w_spok_2009.txt,spoken
add,add/subtract,add,1881,w_spok_2010.txt,spoken
subtract,add/subtract,subtract,4,w_spok_2010.txt,spoken
addition,addition/subtraction,add,286,w_spok_2010.txt,spoken
subtraction,addition/subtraction,subtract,0,w_spok_2010.txt,spoken
plus,plus/minus,add,232,w_spok_2010.txt,spoken
minus,plus/minus,subtract,20,w_spok_2010.txt,spoken
more,more/less,add,9030,w_spok_2010.txt,spoken
less,more/less,subtract,2249,w_spok_2010.txt,spoken
most,most/least,add,4134,w_spok_2010.txt,spoken
least,most/least,subtract,1147,w_spok_2010.txt,spoken
many,many/few,add,3198,w_spok_2010.txt,spoken
few,many/few,subtract,1388,w_spok_2010.txt,spoken
increase,increase/decrease,add,518,w_spok_2010.txt,spoken
decrease,increase/decrease,subtract,35,w_spok_2010.txt,spoken
add,add/subtract,add,1972,w_spok_2011.txt,spoken
subtract,add/subtract,subtract,3,w_spok_2011.txt,spoken
addition,addition/subtraction,add,260,w_spok_2011.txt,spoken
subtraction,addition/subtraction,subtract,1,w_spok_2011.txt,spoken
plus,plus/minus,add,197,w_spok_2011.txt,spoken
minus,plus/minus,subtract,34,w_spok_2011.txt,spoken
more,more/less,add,8757,w_spok_2011.txt,spoken
less,more/less,subtract,2347,w_spok_2011.txt,spoken
most,most/least,add,4084,w_spok_2011.txt,spoken
least,most/least,subtract,1138,w_spok_2011.txt,spoken
many,many/few,add,3124,w_spok_2011.txt,spoken
few,many/few,subtract,1446,w_spok_2011.txt,spoken
increase,increase/decrease,add,711,w_spok_2011.txt,spoken
decrease,increase/decrease,subtract,41,w_spok_2011.txt,spoken
add,add/subtract,add,1101,w_spok_2012.txt,spoken
subtract,add/subtract,subtract,6,w_spok_2012.txt,spoken
addition,addition/subtraction,add,119,w_spok_2012.txt,spoken
subtraction,addition/subtraction,subtract,2,w_spok_2012.txt,spoken
plus,plus/minus,add,109,w_spok_2012.txt,spoken
minus,plus/minus,subtract,5,w_spok_2012.txt,spoken
more,more/less,add,5155,w_spok_2012.txt,spoken
less,more/less,subtract,1324,w_spok_2012.txt,spoken
most,most/least,add,2361,w_spok_2012.txt,spoken
least,most/least,subtract,636,w_spok_2012.txt,spoken
many,many/few,add,1768,w_spok_2012.txt,spoken
few,many/few,subtract,823,w_spok_2012.txt,spoken
increase,increase/decrease,add,290,w_spok_2012.txt,spoken
decrease,increase/decrease,subtract,22,w_spok_2012.txt,spoken
